"filename", "language", "XML", "HTML", "C#", "Markdown", "Python", "Batch", "PowerShell", "Shell Script", "Properties", "CSS", "C++", "JSON", "reStructuredText", "JavaScript", "Visual Basic", "comment", "blank", "total"
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\dummy\__init__.py", "Python", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 120
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\dummy\connection.py", "Python", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 75
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\forkserver.py", "Python", 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 39, 268
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\heap.py", "Python", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 42, 250
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\managers.py", "Python", 0, 0, 0, 0, 879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 171, 1132
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\pool.py", "Python", 0, 0, 0, 0, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 120, 779
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\popen_fork.py", "Python", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 84
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\popen_forkserver.py", "Python", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 70
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\popen_spawn_posix.py", "Python", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 70
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\popen_spawn_win32.py", "Python", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 100
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\process.py", "Python", 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 48, 333
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\queues.py", "Python", 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 54, 373
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\reduction.py", "Python", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 38, 241
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\resource_sharer.py", "Python", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 159
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\semaphore_tracker.py", "Python", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 144
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\sharedctypes.py", "Python", 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 246
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\spawn.py", "Python", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 53, 288
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\synchronize.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 80, 419
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\multiprocessing\util.py", "Python", 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 68, 368
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\netrc.py", "Python", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 143
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\nntplib.py", "Python", 0, 0, 0, 0, 910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 126, 1148
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\ntpath.py", "Python", 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 84, 626
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\nturl2path.py", "Python", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 69
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\numbers.py", "Python", 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 95, 390
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\opcode.py", "Python", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 37, 201
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\operator.py", "Python", 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74, 412
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\optparse.py", "Python", 0, 0, 0, 0, 1238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 279, 1681
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\os.py", "Python", 0, 0, 0, 0, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 161, 987
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pathlib.py", "Python", 0, 0, 0, 0, 1012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 186, 1305
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pdb.py", "Python", 0, 0, 0, 0, 1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 190, 1689
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pickle.py", "Python", 0, 0, 0, 0, 1243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 228, 1604
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pickletools.py", "Python", 0, 0, 0, 0, 2163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 450, 2840
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pipes.py", "Python", 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 248
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pkgutil.py", "Python", 0, 0, 0, 0, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 115, 630
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\platform.py", "Python", 0, 0, 0, 0, 931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 262, 1421
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\plistlib.py", "Python", 0, 0, 0, 0, 744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 224, 1040
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\poplib.py", "Python", 0, 0, 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 115, 465
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\posixpath.py", "Python", 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 67, 458
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pprint.py", "Python", 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 55, 423
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\profile.py", "Python", 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 98, 590
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pstats.py", "Python", 0, 0, 0, 0, 568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 82, 692
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pty.py", "Python", 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 171
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\py_compile.py", "Python", 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 188
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pyclbr.py", "Python", 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 31, 352
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pydoc.py", "Python", 0, 0, 0, 0, 2210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 315, 2647
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pydoc_data\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pydoc_data\_pydoc.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\pydoc_data\topics.py", "Python", 0, 0, 0, 0, 12504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12507
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\queue.py", "Python", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 51, 250
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\quopri.py", "Python", 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 34, 243
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\random.py", "Python", 0, 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 150, 743
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\re.py", "Python", 0, 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 46, 381
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\reprlib.py", "Python", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 158
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\rlcompleter.py", "Python", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36, 178
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\runpy.py", "Python", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 28, 272
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sched.py", "Python", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 168
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\selectors.py", "Python", 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 104, 546
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\shelve.py", "Python", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52, 244
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\shlex.py", "Python", 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 307
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\shutil.py", "Python", 0, 0, 0, 0, 887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 181, 1142
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\site.py", "Python", 0, 0, 0, 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 92, 619
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\smtpd.py", "Python", 0, 0, 0, 0, 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 80, 853
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\smtplib.py", "Python", 0, 0, 0, 0, 776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 150, 1007
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sndhdr.py", "Python", 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 49, 241
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\socket.py", "Python", 0, 0, 0, 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 87, 593
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\socketserver.py", "Python", 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 177, 753
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sqlite3\__init__.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 3, 35
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sqlite3\dbapi2.py", "Python", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 90
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sqlite3\dump.py", "Python", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 71
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sre_compile.py", "Python", 0, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 37, 593
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sre_constants.py", "Python", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 262
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sre_parse.py", "Python", 0, 0, 0, 0, 761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 58, 892
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\ssl.py", "Python", 0, 0, 0, 0, 718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 150, 954
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\stat.py", "Python", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28, 156
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\statistics.py", "Python", 0, 0, 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 142, 639
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\string.py", "Python", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 53, 304
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\stringprep.py", "Python", 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39, 273
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\struct.py", "Python", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 16
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\subprocess.py", "Python", 0, 0, 0, 0, 1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 306, 1829
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sunau.py", "Python", 0, 0, 0, 0, 453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 68, 526
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\symbol.py", "Python", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 112
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\symtable.py", "Python", 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60, 241
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\sysconfig.py", "Python", 0, 0, 0, 0, 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 106, 716
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\tabnanny.py", "Python", 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 46, 333
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\tarfile.py", "Python", 0, 0, 0, 0, 1941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 323, 2530
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\telnetlib.py", "Python", 0, 0, 0, 0, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 104, 674
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\tempfile.py", "Python", 0, 0, 0, 0, 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 142, 714
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\textwrap.py", "Python", 0, 0, 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 74, 475
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\this.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\threading.py", "Python", 0, 0, 0, 0, 905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 255, 1350
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\timeit.py", "Python", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44, 331
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\token.py", "Python", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 141
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\tokenize.py", "Python", 0, 0, 0, 0, 603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 82, 713
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\trace.py", "Python", 0, 0, 0, 0, 650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 116, 859
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\traceback.py", "Python", 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 54, 314
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\tracemalloc.py", "Python", 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 86, 488
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\tty.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 37
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtle.py", "Python", 0, 0, 0, 0, 3442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 616, 4140
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\__init__.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\__main__.py", "Python", 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 70, 385
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\bytedesign.py", "Python", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 163
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\chaos.py", "Python", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 60
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\clock.py", "Python", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 133
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\colormixer.py", "Python", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 59
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\forest.py", "Python", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 109
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\fractalcurves.py", "Python", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 139
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\lindenmayer.py", "Python", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 120
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\minimal_hanoi.py", "Python", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 80
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\nim.py", "Python", 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 227
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\paint.py", "Python", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 55
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\peace.py", "Python", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 62
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\penrose.py", "Python", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 182
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\planet_and_moon.py", "Python", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 113
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\round_dance.py", "Python", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 87
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\tree.py", "Python", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 64
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\turtle.cfg", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\two_canvases.py", "Python", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 55
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\wikipedia.py", "Python", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 66
"f:\VS 2022\repos\IDE\packages\IronPython.StdLib.3.4.1\contentFiles\any\any\lib\turtledemo\yinyang.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 50
